ID,Kidhome,Income,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,join_date,YOB,education,martial_status
5283,1,42473.00000000,1,72,0,2,1,4,5,93,1,21,0,4,25,3,0,0,0,0,0,1,2020-02-17,1976-01-01,PhD,Single
5150,1,20194.00000000,0,64,0,2,0,3,6,0,4,7,11,10,15,3,0,0,0,0,0,1,2020-12-17,1979-01-01,Basic,Single
2681,0,65370.00000000,0,1,0,2,3,13,1,71,22,112,138,89,29,3,0,0,0,0,0,1,2020-08-01,1984-01-01,"2n Cycle",Married
10477,1,39435.00000000,0,16,0,3,1,2,7,71,0,18,0,0,13,3,0,0,0,0,0,1,2020-08-06,1973-01-01,PhD,Together
164,0,28973.00000000,0,59,0,5,1,5,8,206,0,46,3,2,12,3,0,0,0,0,0,1,2020-10-13,1977-01-01,PhD,Married
7433,1,29760.00000000,0,87,0,3,1,4,8,64,4,68,7,5,17,3,0,0,0,0,0,1,2020-08-29,1985-01-01,Graduation,Single
8910,1,42586.00000000,1,7,0,4,1,6,8,194,2,56,0,0,0,3,0,0,0,0,0,1,2020-10-29,1955-01-01,Graduation,Together
2694,0,42664.00000000,1,44,0,1,0,3,6,21,0,3,0,0,0,3,0,0,0,0,0,1,2020-03-18,1967-01-01,Graduation,Married
8584,0,85431.00000000,0,54,0,2,7,7,0,376,53,462,168,53,53,3,0,0,0,0,0,1,2020-06-08,1952-01-01,PhD,Together
8895,0,70596.00000000,0,68,0,3,5,12,2,347,44,534,17,0,26,3,0,0,0,0,0,1,2020-10-05,1985-01-01,Graduation,Single
7592,0,51012.00000000,0,86,0,4,1,4,6,102,9,63,2,9,24,3,0,0,0,0,0,1,2020-04-18,1946-01-01,PhD,Married
5093,1,25509.00000000,0,15,0,3,0,3,9,40,3,30,10,7,11,3,0,0,0,0,0,1,2020-09-18,1974-01-01,PhD,Divorced
5534,0,47808.00000000,1,30,0,3,2,3,7,123,1,26,2,0,72,3,0,0,0,0,0,1,2020-10-20,1975-01-01,Master,Married
8312,0,28249.00000000,0,80,0,2,0,3,6,1,9,7,2,14,10,3,0,0,0,0,0,1,2020-06-15,1961-01-01,Basic,Married
2631,0,71853.00000000,0,29,0,2,8,6,1,358,108,413,141,97,32,3,0,0,0,0,0,1,2020-05-08,1982-01-01,Graduation,Together
10560,1,36802.00000000,0,23,0,1,0,3,5,16,1,2,0,0,1,3,0,0,0,0,0,1,2020-06-16,1980-01-01,PhD,Single
9167,0,67131.00000000,1,72,0,9,2,12,6,465,71,250,93,35,62,3,0,0,0,0,0,1,2020-03-26,1956-01-01,Graduation,Married
4328,1,21955.00000000,0,81,0,2,1,3,6,5,1,7,17,14,11,3,0,0,0,0,0,1,2020-09-07,1986-01-01,"2n Cycle",Married
2797,0,72117.00000000,1,34,0,9,7,9,5,707,20,171,65,60,50,3,0,0,0,0,0,1,2020-08-20,1977-01-01,Graduation,Married
6616,0,59481.00000000,1,47,0,3,3,8,2,178,3,85,71,66,58,3,0,0,0,0,0,1,2020-10-23,1975-01-01,Graduation,Together
8812,1,13533.00000000,0,45,0,2,0,3,7,12,3,8,8,0,17,3,0,0,0,0,0,1,2020-03-10,1979-01-01,"2n Cycle",Divorced
2118,0,62905.00000000,1,68,0,7,2,8,4,166,75,96,119,107,59,3,0,0,0,0,0,1,2020-09-10,1964-01-01,"2n Cycle",Married
5883,1,77981.00000000,0,78,0,7,4,7,5,138,120,204,16,126,60,3,0,0,0,0,0,1,2020-05-26,1972-01-01,Graduation,Married
5247,1,38725.00000000,1,52,0,1,0,4,4,31,0,6,2,1,5,3,0,0,0,0,0,1,2020-05-10,1955-01-01,PhD,Married
3524,1,39763.00000000,0,9,0,5,1,2,9,80,1,60,4,6,16,3,0,0,0,0,0,1,2020-08-04,1971-01-01,Master,Single
3798,1,41120.00000000,1,80,0,2,1,3,6,24,2,23,0,8,24,3,0,0,0,0,0,1,2020-11-06,1968-01-01,Graduation,Married
5394,1,16014.00000000,1,42,0,1,1,4,3,3,9,4,7,8,7,3,0,0,0,0,0,1,2020-03-17,1979-01-01,Basic,Single
2154,1,30372.00000000,1,33,0,2,0,3,7,15,0,12,7,3,7,3,0,0,0,0,0,1,2020-12-25,1971-01-01,Graduation,Widow
5092,0,51569.00000000,1,39,0,7,1,7,8,380,0,47,6,0,34,3,0,0,0,0,0,1,2020-02-12,1949-01-01,PhD,Widow
3878,1,31859.00000000,0,3,0,1,0,3,7,3,4,7,15,8,11,3,0,0,0,0,0,1,2020-02-27,1980-01-01,"2n Cycle",Single
7807,0,44989.00000000,1,26,0,5,1,5,6,98,0,106,49,10,106,3,0,0,0,0,0,1,2020-09-12,1974-01-01,Graduation,Married
3571,0,63342.00000000,1,48,0,8,3,5,6,918,21,118,13,10,21,3,0,0,0,0,0,1,2020-10-16,1961-01-01,PhD,Together
737,0,80360.00000000,0,56,0,4,4,5,2,1493,86,454,112,43,43,3,0,0,0,0,0,1,2020-03-03,1949-01-01,PhD,Married
5847,0,69901.00000000,1,95,0,7,3,10,5,312,21,206,102,92,149,3,0,0,0,0,0,1,2020-05-29,1969-01-01,Graduation,Divorced
7881,0,66835.00000000,0,21,0,6,4,13,2,620,26,195,34,17,141,3,0,0,0,0,0,1,2020-09-28,1946-01-01,Master,Married
10250,0,28389.00000000,0,49,0,1,0,2,7,1,5,3,7,4,8,3,0,0,0,0,0,1,2020-11-20,1947-01-01,Basic,Together
9292,0,81795.00000000,0,74,0,4,11,7,2,324,132,693,27,118,88,3,0,0,0,0,0,1,2020-10-26,1952-01-01,Graduation,Married
9710,0,58086.00000000,1,80,0,11,3,7,8,708,7,62,0,0,15,3,0,0,0,0,0,1,2020-01-20,1969-01-01,PhD,Divorced
10814,0,70321.00000000,0,6,0,6,5,13,4,303,23,751,82,26,191,3,0,0,0,0,0,1,2020-01-16,1947-01-01,Graduation,Together
263,0,45576.00000000,0,9,0,3,1,3,8,56,19,29,2,14,25,3,0,0,0,0,0,1,2020-05-28,1945-01-01,PhD,Single
7610,1,37292.00000000,0,32,0,6,3,5,8,275,0,86,10,23,66,3,0,0,0,0,0,1,2020-04-18,1983-01-01,Graduation,Together
48,0,55761.00000000,1,97,0,4,1,3,6,136,1,12,0,3,32,3,0,0,0,0,0,1,2020-04-24,1964-01-01,Graduation,Together
1064,1,42403.00000000,0,18,0,1,0,3,8,22,1,11,0,5,3,3,0,0,0,0,0,1,2020-12-11,1971-01-01,PhD,Married
10556,0,54984.00000000,1,51,0,6,1,6,7,173,13,131,32,3,6,3,0,0,0,0,0,1,2020-05-24,1959-01-01,Graduation,Married
5796,0,77437.00000000,0,70,0,4,5,13,1,560,21,442,29,44,29,3,0,0,0,0,0,1,2020-11-26,1963-01-01,Graduation,Married
7500,1,79146.00000000,1,33,0,8,1,8,6,245,16,223,21,43,16,3,0,0,0,0,0,1,2020-04-24,1967-01-01,Graduation,Single
10092,0,70044.00000000,1,46,0,7,10,5,5,1073,0,250,153,14,14,3,0,0,0,0,0,1,2020-02-18,1954-01-01,Graduation,Divorced
2499,0,75342.00000000,1,38,0,5,2,10,4,204,97,97,21,118,26,3,0,0,0,0,0,1,2020-05-06,1958-01-01,"2n Cycle",Single
10129,0,82427.00000000,0,35,0,3,5,12,1,482,147,509,104,107,107,3,0,0,0,0,0,1,2020-03-12,1966-01-01,Graduation,Together
4351,1,37244.00000000,1,90,0,1,1,2,7,18,2,10,0,0,25,3,0,0,0,0,0,1,2020-04-27,1955-01-01,Graduation,Divorced
10304,0,18690.00000000,0,77,0,1,1,2,8,6,1,7,23,4,19,3,0,0,0,0,0,1,2020-12-28,1959-01-01,Graduation,Married
8605,1,46910.00000000,1,36,0,2,0,3,6,48,0,14,0,0,6,3,0,0,0,0,0,1,2020-03-23,1964-01-01,PhD,Together
3828,0,71107.00000000,1,61,0,7,6,13,4,533,10,217,198,174,195,3,0,0,0,0,0,1,2020-02-17,1951-01-01,Graduation,Married
1000,1,74881.00000000,1,48,0,9,2,12,5,505,72,270,36,27,54,3,0,0,0,0,0,1,2020-03-08,1961-01-01,Master,Together
1744,0,23529.00000000,1,67,0,1,1,2,6,9,7,13,3,2,20,3,0,0,0,0,0,1,2020-01-07,1965-01-01,Basic,Single
10905,1,42586.00000000,1,7,0,4,1,6,8,194,2,56,0,0,0,3,0,0,0,0,0,1,2020-10-29,1955-01-01,Graduation,Together
2634,1,16653.00000000,0,10,0,2,1,3,6,5,7,31,15,4,7,3,0,0,0,0,0,1,2020-04-18,1979-01-01,Master,Single
1381,1,38513.00000000,0,20,0,6,1,5,8,172,3,115,16,0,18,3,0,0,0,0,0,1,2020-01-28,1982-01-01,PhD,Single
4686,0,82571.00000000,0,28,0,6,5,13,2,861,31,558,62,95,79,3,0,0,0,0,0,1,2020-04-02,1962-01-01,PhD,Widow
569,0,90273.00000000,0,32,0,5,6,7,2,704,129,853,120,74,111,3,0,0,0,0,0,1,2020-12-14,1991-01-01,Graduation,Single
1172,0,92491.00000000,0,71,0,7,5,12,3,979,44,935,29,25,22,3,0,0,0,0,0,1,2020-05-01,1983-01-01,PhD,Married
6742,1,17688.00000000,0,82,1,1,0,2,8,2,2,1,3,1,2,3,0,0,0,0,0,1,2020-01-13,1979-01-01,Graduation,Married
3498,0,55424.00000000,1,6,0,7,5,9,6,462,61,184,10,53,107,3,0,0,0,0,0,1,2020-11-25,1976-01-01,PhD,Married
10640,1,44392.00000000,1,71,0,4,1,4,7,87,5,71,7,12,29,3,0,0,0,0,0,1,2020-09-05,1974-01-01,Graduation,Together
7629,1,22108.00000000,1,46,0,2,0,3,7,5,3,9,6,2,6,3,0,0,0,0,0,1,2020-05-08,1977-01-01,Graduation,Married
10091,0,60230.00000000,1,78,0,6,3,6,5,520,20,367,39,81,40,3,0,0,0,0,0,1,2020-05-20,1956-01-01,Graduation,Single
10340,1,35196.00000000,0,68,0,6,1,5,8,75,12,141,43,39,187,3,0,0,0,0,0,1,2020-11-13,1984-01-01,Graduation,Together
4055,1,18746.00000000,0,41,0,3,0,3,6,2,10,11,12,9,20,3,0,0,0,0,0,1,2020-05-29,1992-01-01,Basic,Single
7396,0,80398.00000000,0,92,0,5,8,12,3,342,51,936,207,35,26,3,0,0,0,0,0,1,2020-11-10,1966-01-01,Graduation,Married
2202,0,41154.00000000,1,98,0,1,0,4,5,44,2,11,2,3,7,3,0,0,0,0,0,1,2020-04-09,1978-01-01,Graduation,Together
7832,0,77520.00000000,1,30,0,8,7,7,4,940,44,396,0,88,58,3,0,0,0,0,0,1,2020-08-28,1959-01-01,Master,Married
477,0,83512.00000000,0,31,0,4,7,10,1,1060,61,835,80,20,101,3,0,0,0,0,0,1,2020-06-17,1986-01-01,Graduation,Married
8070,0,54222.00000000,1,98,0,3,3,5,3,199,12,31,3,12,7,3,0,0,0,0,0,1,2020-03-01,1973-01-01,PhD,Married
7732,1,64813.00000000,0,81,0,7,2,10,5,293,0,124,179,97,52,3,0,0,0,0,0,1,2020-01-02,1978-01-01,Graduation,Married
1045,0,52117.00000000,1,55,0,5,2,4,7,112,10,107,30,0,20,3,0,0,0,0,0,1,2020-08-16,1965-01-01,Graduation,Together
1351,0,58656.00000000,1,25,0,7,8,13,6,962,12,194,16,24,12,3,0,0,0,0,0,1,2020-09-20,1956-01-01,Master,Together
8799,1,38175.00000000,0,6,0,3,1,4,7,70,6,69,2,3,3,3,0,0,0,0,0,1,2020-09-23,1984-01-01,PhD,Married
7349,1,9722.00000000,0,7,0,3,1,3,8,6,17,16,6,16,42,3,0,0,0,0,0,1,2020-10-02,1973-01-01,Basic,Together
1958,0,55012.00000000,1,85,0,8,2,9,5,582,0,65,0,0,13,3,0,0,0,0,0,1,2020-03-21,1973-01-01,PhD,Together
5294,1,18358.00000000,0,49,0,3,0,4,7,6,8,19,16,4,4,3,0,0,0,0,0,1,2020-11-20,1989-01-01,Graduation,Single
3565,1,38452.00000000,1,62,0,3,0,3,7,56,0,14,0,0,2,3,0,0,0,0,0,1,2020-03-30,1955-01-01,Master,Married
8852,0,61064.00000000,1,80,0,8,4,11,6,387,126,342,0,45,180,3,0,0,0,0,0,1,2020-08-31,1976-01-01,Graduation,Married
4676,0,73705.00000000,2,86,0,9,6,8,5,612,91,520,258,107,107,3,0,0,0,0,0,1,2020-03-05,1951-01-01,Master,Widow
10356,1,41437.00000000,1,5,0,1,0,3,7,29,0,2,0,0,1,3,0,0,0,0,0,1,2020-09-22,1957-01-01,PhD,Divorced
10742,0,86580.00000000,0,72,0,4,2,5,1,532,21,127,26,20,20,3,0,0,0,0,0,1,2020-02-27,1983-01-01,PhD,Married
1890,1,42033.00000000,1,95,0,1,0,2,7,11,1,4,2,0,7,3,0,0,0,0,0,1,2020-09-19,1971-01-01,"2n Cycle",Together
550,0,62335.00000000,1,87,0,3,3,13,2,243,131,217,85,6,26,3,0,0,0,0,0,1,2020-05-23,1952-01-01,Graduation,Divorced
2431,0,18222.00000000,0,70,0,2,0,3,8,12,4,19,12,6,14,3,0,0,0,0,0,1,2020-12-31,1990-01-01,Graduation,Married
10398,1,24336.00000000,0,82,0,1,0,2,7,1,6,2,8,2,12,3,0,0,0,0,0,1,2020-08-27,1981-01-01,"2n Cycle",Single
10790,1,18169.00000000,0,40,0,1,0,2,8,9,0,5,0,0,7,3,0,0,0,0,0,1,2020-02-19,1985-01-01,PhD,Married
6349,0,61787.00000000,0,71,0,8,4,6,5,621,73,414,78,48,85,3,0,0,0,0,0,1,2020-07-06,1987-01-01,Master,Divorced
7397,0,49090.00000000,1,45,0,7,2,9,7,494,5,82,7,0,100,3,0,0,0,0,0,1,2020-07-19,1951-01-01,Graduation,Single
295,0,81217.00000000,0,77,0,3,7,11,1,493,70,324,146,40,84,3,0,0,0,0,0,1,2020-07-19,1989-01-01,Graduation,Single
9256,0,58350.00000000,1,5,0,8,3,12,6,493,26,206,116,80,80,3,0,0,0,0,0,1,2020-01-04,1971-01-01,Graduation,Single
2570,0,56534.00000000,1,35,0,10,4,7,8,691,7,61,10,0,46,3,0,0,0,0,0,1,2020-07-23,1968-01-01,Graduation,Together
1891,0,78789.00000000,0,12,0,4,6,5,2,667,50,850,21,83,83,3,0,0,0,0,0,1,2020-08-08,1980-01-01,Master,Divorced
7947,1,42231.00000000,1,99,0,1,0,3,5,24,0,8,0,1,4,3,0,0,0,0,0,1,2020-03-25,1969-01-01,Graduation,Married
10323,0,49413.00000000,1,88,0,4,2,5,5,205,7,41,3,2,46,3,0,0,0,0,0,1,2020-10-25,1952-01-01,Graduation,Married
7788,1,23536.00000000,0,53,0,0,0,3,3,6,0,3,0,0,1,3,0,0,0,0,0,1,2020-06-04,1983-01-01,PhD,Married
2156,1,22554.00000000,1,38,0,2,0,4,5,27,0,10,0,0,4,3,0,0,0,0,0,1,2020-11-03,1955-01-01,PhD,Married
5939,1,38232.00000000,1,84,0,3,1,3,5,43,5,28,7,6,33,3,0,0,0,0,0,1,2020-01-17,1971-01-01,Graduation,Together
1215,0,70440.00000000,0,49,0,5,10,7,3,690,117,499,76,102,88,3,0,0,0,0,0,1,2020-10-08,1978-01-01,Graduation,Together
8230,1,33228.00000000,0,28,0,2,0,3,7,22,2,31,7,4,5,3,0,0,0,0,0,1,2020-01-23,1980-01-01,Graduation,Married
4065,1,49544.00000000,0,0,0,5,1,8,7,308,0,73,0,0,23,3,0,0,0,0,0,1,2020-02-12,1976-01-01,PhD,Married
6347,1,15862.00000000,0,26,0,1,0,3,8,1,1,4,11,9,10,3,0,0,0,0,0,1,2020-06-27,1979-01-01,Basic,Single
1170,1,27573.00000000,0,45,0,5,1,4,8,50,15,110,39,15,15,3,0,0,0,0,0,1,2020-03-25,1975-01-01,Graduation,Married
4712,0,20193.00000000,0,18,0,1,1,4,4,8,8,22,24,11,9,3,0,0,0,0,0,1,2020-11-28,1991-01-01,"2n Cycle",Together
3389,0,69016.00000000,1,61,0,8,9,13,5,726,53,363,123,107,161,3,0,0,0,0,0,1,2020-11-22,1970-01-01,Graduation,Married
3433,0,72635.00000000,0,54,0,6,8,6,3,390,22,323,104,35,107,3,0,0,0,0,0,1,2020-06-03,1955-01-01,"2n Cycle",Married
3690,0,80141.00000000,0,20,0,7,4,10,6,1184,102,673,52,40,40,3,0,0,0,0,0,1,2020-01-11,1986-01-01,Master,Married
1964,0,86610.00000000,0,66,0,5,6,6,2,446,107,768,33,196,53,3,0,0,0,0,0,1,2020-09-05,1951-01-01,Graduation,Together
8143,0,37929.00000000,0,49,0,4,2,5,7,202,2,46,3,2,10,3,0,0,0,0,0,1,2020-07-30,1985-01-01,PhD,Single
4127,0,77766.00000000,1,97,0,11,10,11,6,1004,59,265,115,59,27,3,0,0,0,0,0,1,2020-02-22,1967-01-01,PhD,Married
5299,1,69084.00000000,0,43,0,7,3,13,8,1181,107,199,39,30,30,3,0,0,0,0,0,1,2020-11-19,1970-01-01,PhD,Married
7327,1,36732.00000000,1,71,0,1,1,4,2,21,5,3,10,1,7,3,0,0,0,0,0,1,2020-12-29,1959-01-01,PhD,Married
6912,0,63246.00000000,2,60,0,6,3,12,4,593,30,91,29,22,7,3,0,0,0,0,0,1,2020-08-20,1967-01-01,PhD,Married
6437,1,41473.00000000,0,80,0,2,0,3,7,21,8,20,15,3,9,3,0,0,0,0,0,1,2020-06-19,1985-01-01,"2n Cycle",Single
8299,0,33996.00000000,0,46,0,1,1,3,4,40,2,15,8,0,6,3,0,0,0,0,0,1,2020-09-11,1989-01-01,PhD,Single
2639,1,43602.00000000,1,45,0,3,1,2,6,19,5,12,10,3,19,3,0,0,0,0,0,1,2020-01-10,1966-01-01,Graduation,Single
6457,0,64892.00000000,1,77,0,6,4,12,4,527,24,230,32,24,65,3,0,0,0,0,0,1,2020-05-29,1976-01-01,Graduation,Divorced
1404,2,34916.00000000,0,89,0,5,1,3,9,51,23,82,33,0,42,3,0,0,0,0,0,1,2020-05-15,1968-01-01,Graduation,Together
1165,1,50729.00000000,1,62,0,6,2,7,6,239,13,143,45,4,52,3,0,0,0,0,0,1,2020-05-02,1958-01-01,PhD,Single
2781,0,72066.00000000,0,55,0,4,6,6,2,1003,34,536,134,51,34,3,0,0,0,0,0,1,2020-06-23,1981-01-01,Graduation,Single
1378,0,50334.00000000,1,24,0,7,4,6,6,284,16,160,84,16,134,3,0,0,0,0,0,1,2020-07-24,1972-01-01,"2n Cycle",Together
2295,0,62670.00000000,1,57,0,5,3,13,3,539,30,92,80,46,38,3,0,0,0,0,0,1,2020-02-02,1954-01-01,PhD,Married
2285,0,36634.00000000,1,0,0,5,2,5,7,213,9,76,4,3,30,3,0,0,0,0,0,1,2020-05-28,1954-01-01,Master,Together
1834,1,35544.00000000,0,77,0,2,0,3,7,30,5,23,4,1,4,3,0,0,0,0,0,1,2020-03-08,1978-01-01,Master,Single
13,0,25358.00000000,1,57,0,1,0,3,6,19,0,5,0,0,8,3,0,0,0,0,0,1,2020-07-22,1947-01-01,PhD,Widow
4931,0,157146.00000000,0,13,0,0,28,0,1,1,0,1725,2,1,1,3,0,0,0,0,0,1,2020-04-29,1977-01-01,Graduation,Together
10352,1,34213.00000000,1,2,0,3,1,2,9,50,4,28,6,3,26,3,0,0,0,0,0,1,2020-09-07,1963-01-01,Graduation,Widow
8395,0,82014.00000000,0,48,0,3,6,12,6,980,37,265,35,163,31,3,0,0,0,0,0,1,2020-08-20,1961-01-01,Graduation,Single
8079,1,22448.00000000,0,86,0,2,1,3,3,3,1,8,23,2,18,3,0,0,0,0,0,1,2020-02-26,1982-01-01,Graduation,Married
7485,1,56551.00000000,1,48,0,2,1,4,4,67,4,32,17,2,16,3,0,0,0,0,0,1,2020-05-07,1950-01-01,PhD,Widow
6409,0,57136.00000000,0,18,0,7,5,7,6,267,140,599,34,12,127,3,0,0,0,0,0,1,2020-05-18,1967-01-01,Graduation,Divorced
7005,0,58684.00000000,0,71,0,5,3,12,2,479,35,179,28,7,85,3,0,0,0,0,0,1,2020-06-16,1981-01-01,Graduation,Single
5177,0,58494.00000000,1,56,0,6,2,6,6,298,7,68,4,0,19,3,0,0,0,0,0,1,2020-12-12,1974-01-01,Master,Married
10141,0,39228.00000000,0,1,0,0,0,3,4,7,1,6,0,3,3,3,0,0,0,0,0,1,2020-05-10,1960-01-01,Master,Divorced
3091,1,75774.00000000,0,27,0,7,5,8,4,340,21,134,258,14,56,3,0,0,0,0,0,1,2020-05-02,1981-01-01,"2n Cycle",Together
3829,1,24594.00000000,0,94,0,1,0,3,5,1,3,6,10,0,9,3,0,0,0,0,0,1,2020-12-10,1979-01-01,Basic,Together
6575,1,56386.00000000,1,51,0,9,1,7,9,230,48,214,13,32,75,3,0,0,0,0,0,1,2020-10-27,1981-01-01,Graduation,Together
1665,0,64140.00000000,2,71,0,2,5,6,5,1459,0,61,0,15,215,3,0,0,0,0,0,1,2020-09-23,1964-01-01,PhD,Divorced
6866,1,35924.00000000,1,56,0,1,0,3,5,8,0,14,2,3,7,3,0,0,0,0,0,1,2020-03-23,1969-01-01,Master,Together
2814,1,30560.00000000,0,6,0,1,0,3,7,9,1,5,4,5,7,3,0,0,0,0,0,1,2020-06-27,1976-01-01,Master,Together
10785,1,44078.00000000,1,17,0,2,0,3,5,24,1,10,2,0,4,3,0,0,0,0,0,1,2020-06-19,1969-01-01,Graduation,Married
10711,0,69755.00000000,0,23,0,3,6,12,1,217,77,373,111,23,93,3,0,0,0,0,0,1,2020-10-02,1945-01-01,Graduation,Married
5209,0,50002.00000000,1,21,0,8,2,7,7,443,5,71,21,16,82,3,0,0,0,0,0,1,2020-06-17,1954-01-01,Graduation,Divorced
3427,0,59821.00000000,1,11,0,11,2,7,8,629,0,70,0,0,35,3,0,0,0,0,0,1,2020-04-12,1955-01-01,PhD,Married
10906,0,46681.00000000,2,52,0,4,6,4,5,269,15,69,15,19,38,3,0,0,0,0,0,1,2020-10-08,1948-01-01,PhD,Together
10207,1,22775.00000000,0,40,0,1,0,2,8,5,1,8,0,0,1,3,0,0,0,0,0,1,2020-06-19,1978-01-01,Graduation,Together
3783,1,52854.00000000,1,43,0,2,1,4,5,105,0,10,0,1,0,3,0,0,0,0,0,1,2020-03-24,1959-01-01,PhD,Married
3570,1,42731.00000000,0,64,0,4,1,5,5,159,2,51,6,2,24,3,0,0,0,0,0,1,2020-10-21,1969-01-01,PhD,Together
3859,0,73059.00000000,1,36,0,9,3,13,4,410,112,420,0,82,71,3,0,0,0,0,0,1,2020-08-31,1947-01-01,PhD,Together
3276,1,36301.00000000,0,53,0,3,0,3,7,11,12,35,3,5,12,3,0,0,0,0,0,1,2020-10-25,1976-01-01,"2n Cycle",Together
9986,1,19444.00000000,0,8,0,4,1,2,7,16,0,23,3,2,10,3,0,0,0,0,0,1,2020-02-22,1982-01-01,Graduation,Together
252,0,41003.00000000,0,11,0,6,2,8,6,123,133,142,71,44,88,3,0,0,0,0,0,1,2020-03-17,1963-01-01,PhD,Divorced
8041,0,47111.00000000,1,35,0,3,2,10,9,595,71,153,120,112,41,3,0,0,0,0,0,1,2020-09-08,1971-01-01,PhD,Widow
7408,0,54549.00000000,1,8,0,5,1,4,7,216,2,6,0,0,9,3,0,0,0,0,0,1,2020-03-03,1952-01-01,PhD,Married
7019,1,54414.00000000,1,49,0,3,1,5,4,109,18,16,24,26,18,3,0,0,0,0,0,1,2020-01-23,1963-01-01,Graduation,Together
6097,1,50664.00000000,1,64,0,8,1,6,9,313,8,104,6,4,126,3,0,0,0,0,0,1,2020-01-16,1959-01-01,Graduation,Single
5120,0,66664.00000000,0,78,0,5,7,6,3,398,96,447,220,96,32,3,0,0,0,0,0,1,2020-09-25,1982-01-01,"2n Cycle",Together
9668,1,18793.00000000,0,14,0,2,0,4,8,4,16,20,0,17,20,3,0,0,0,0,0,1,2020-01-12,1971-01-01,Graduation,Married
8286,0,51717.00000000,1,55,0,3,0,4,7,98,1,17,0,1,5,3,0,0,0,0,0,1,2020-08-20,1965-01-01,PhD,Together
3298,0,52973.00000000,1,92,0,9,6,9,8,856,0,76,12,9,199,3,0,0,0,0,0,1,2020-11-08,1956-01-01,Master,Married
3011,0,69139.00000000,1,23,0,4,1,5,4,86,12,75,33,15,6,3,0,0,0,0,0,1,2020-01-27,1965-01-01,Graduation,Married
940,1,57100.00000000,0,9,0,3,2,7,3,158,11,99,15,11,17,3,0,0,0,0,0,1,2020-05-18,1987-01-01,Graduation,Single
5423,1,28359.00000000,0,35,0,1,0,2,7,6,0,5,2,1,2,3,0,0,0,0,0,1,2020-10-27,1983-01-01,Graduation,Together
10099,1,55434.00000000,0,21,0,5,3,13,4,238,115,215,169,69,76,3,0,0,0,0,0,1,2020-10-05,1984-01-01,Graduation,Married
6215,1,31353.00000000,1,24,0,1,1,2,8,10,0,10,3,1,7,3,0,0,0,0,0,1,2020-12-29,1977-01-01,Graduation,Married
1764,1,33955.00000000,0,92,0,5,1,5,8,100,2,128,23,7,10,3,0,0,0,0,0,1,2020-08-09,1975-01-01,Graduation,Single
9242,0,64509.00000000,0,19,0,6,3,9,4,836,185,575,24,25,77,3,0,0,0,0,0,1,2020-08-17,1990-01-01,Graduation,Single
1773,0,12393.00000000,0,38,0,2,0,3,9,5,6,15,11,7,13,3,0,0,0,0,0,1,2020-12-04,1978-01-01,"2n Cycle",Married
6729,0,68655.00000000,0,95,0,4,5,11,3,456,19,832,75,118,38,3,0,0,0,0,0,1,2020-08-10,1988-01-01,Graduation,Single
9971,0,65526.00000000,1,22,0,4,4,8,2,397,19,69,12,0,9,3,0,0,0,0,0,1,2020-04-11,1964-01-01,PhD,Married
4480,0,60432.00000000,1,61,0,7,2,5,6,365,3,15,4,3,11,3,0,0,0,0,0,1,2020-03-09,1973-01-01,Master,Married
4656,1,51250.00000000,0,28,0,10,5,4,9,342,32,230,34,32,40,3,0,0,0,0,0,1,2020-03-30,1990-01-01,"2n Cycle",Single
8969,0,71855.00000000,1,59,0,5,5,11,3,548,31,422,0,112,28,3,0,0,0,0,0,1,2020-01-16,1977-01-01,Graduation,Married
5062,1,54072.00000000,1,71,0,2,0,2,8,35,0,4,0,0,0,3,0,0,0,0,0,1,2020-07-27,1963-01-01,PhD,Married
11092,1,27116.00000000,1,78,0,2,0,3,7,12,1,21,2,2,3,3,0,0,0,0,0,1,2020-03-02,1961-01-01,Graduation,Married
800,1,44512.00000000,1,57,0,1,0,3,4,23,1,6,0,0,2,3,0,0,0,0,0,1,2020-08-30,1960-01-01,Graduation,Together
2565,0,70638.00000000,0,69,0,4,5,10,3,1016,12,215,16,12,63,3,0,0,0,0,0,1,2020-06-01,1955-01-01,Master,Divorced
5453,0,90226.00000000,0,26,0,4,7,12,2,1083,108,649,253,151,108,3,0,0,0,0,0,1,2020-09-26,1956-01-01,Master,Married
5272,0,53843.00000000,1,64,0,8,5,3,7,378,0,88,19,4,73,3,0,0,0,0,0,1,2020-06-27,1965-01-01,Master,Married
7943,1,36663.00000000,0,40,0,1,1,3,2,18,0,6,3,3,5,3,0,0,0,0,0,1,2020-04-25,1975-01-01,PhD,Married
7022,1,76445.00000000,0,2,0,2,5,13,6,739,107,309,140,80,35,3,0,0,0,0,0,1,2020-09-28,1971-01-01,Graduation,Married
3409,1,36108.00000000,0,68,0,7,1,4,9,141,8,129,3,11,47,3,0,0,0,0,0,1,2020-10-15,1984-01-01,Graduation,Single
24,1,17144.00000000,1,96,0,3,0,4,7,18,2,19,0,2,6,3,0,0,0,0,0,1,2020-02-15,1960-01-01,Master,Together
